ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
4.923178856,208.406673,15990.14923,5.648145718,349.655175,404.4057627,11.40337222,84.52577496,3.329600783,1
9.454119448,224.8171318,21379.96393,5.407691662,227.6656353,431.6130013,15.77233381,52.0338449,4.05862601,1
5.946160789,190.5515721,12767.65623,8.93974815,323.7428268,499.9375021,12.41542979,54.09558139,4.903632079,0
7.240271791,213.4231392,23432.96269,5.927868127,328.359206,325.3877076,14.03355283,60.57108128,3.832597167,0
7.511816641,174.6141336,15736.89396,8.034283891,333.0735457,303.1081459,17.42546021,90.66233669,2.285519929,1
6.844350911,197.4604694,23608.86224,8.396404626,333.0735457,526.4259147,10.87809626,62.03714341,2.877062813,0
7.002479941,168.9525905,20518.55543,10.13598691,333.0735457,457.646782,9.812921149,56.92186165,3.352436318,0
8.647454007,183.5973743,12995.88543,6.195449079,382.3578688,489.7627989,18.07696346,93.40961364,3.624100659,0
7.362912867,180.8678007,20430.9067,6.664786369,333.0735457,437.3895263,9.675166667,69.03511345,3.249439878,1
5.433242117,201.7812455,31157.11017,7.286392324,304.4252752,451.5571777,10.84209516,87.63401318,3.675717673,0
7.036752104,234.5118487,19038.9019,6.7959158,322.896261,437.4787786,18.10836453,66.13322907,3.514096506,0
7.036752104,179.1494467,21051.36538,8.887846238,296.9490697,418.2698062,18.80051563,92.09600004,3.764703594,0
9.54025224,224.0545823,31683.86459,11.99429022,315.359085,493.836379,19.09359914,81.39372182,3.329503899,1
7.036752104,204.7372919,25680.71739,7.980192743,318.6772727,311.6355739,20.37683817,69.02052992,4.32378488,1
6.643734376,202.4136379,14110.92097,8.754110049,340.9755587,291.0847438,15.95465453,64.36379306,3.920607408,1
6.335683142,164.0703716,26594.35208,7.381256051,338.4294619,607.1025732,14.92914993,113.0488857,4.57886119,1
9.567822726,173.1114983,38787.46271,5.149999932,444.970552,492.4115244,12.90422086,48.48147718,4.197919055,1
5.896432475,165.1356578,23022.16895,7.536805721,356.756191,401.7409214,18.36357281,80.12474609,4.280792929,1
8.759488715,219.92139,33364.91812,5.687072313,324.0385057,443.5480065,17.76334283,79.74786822,2.88957811,0
6.442496436,183.0713549,11592.44562,8.960736008,408.2426703,385.0148668,16.14825846,83.33251626,2.891018879,1
9.135451944,233.1753316,32105.28712,6.74969627,333.0735457,370.9298085,16.33477629,68.69704208,3.643686803,0
7.036752104,273.2556208,44506.44156,8.412688131,233.792588,485.6472319,14.70501353,52.16423594,4.124780678,1
7.115895266,193.7067445,18463.88366,4.924388997,319.0569513,369.534034,14.8415799,54.43749402,3.736020547,1
8.66159243,284.0983515,27088.47646,7.897856522,333.0735457,512.2773101,16.91214158,72.46576277,3.67043101,0
7.345138417,202.174463,17032.77373,6.212629076,361.440487,600.2950276,17.29974005,89.07786517,4.297994791,0
9.107330383,202.5147114,24678.32929,5.57590637,334.7173347,467.1107616,12.93732874,46.93525183,4.492139949,1
6.420640206,180.2929997,26034.5282,9.710618837,308.9578864,473.0648236,17.72439599,57.59663575,3.139940274,1
6.102306794,205.999038,23406.85916,8.061863549,333.0735457,380.3050047,15.49239696,69.11081537,4.280766478,1
7.350378987,193.6333668,26736.08557,10.41658888,309.4168828,557.4956847,16.51972223,61.07738287,3.663922184,0
5.412762498,226.5864876,45510.58432,7.070185248,307.6214615,420.124761,21.94018962,58.851736,4.091205593,0
7.5926723,177.0808395,14912.22551,6.041143672,349.2406145,355.2844423,17.16196607,42.11525693,3.341426728,0
7.896743922,197.6020777,9407.664039,9.610055886,400.2745792,270.7940588,11.30058731,53.20184836,4.889458166,1
6.016889136,221.1473078,16656.06267,5.201687758,333.0735457,383.2077748,22.51787047,81.62623215,4.422269233,1
9.032660579,121.4414415,15618.17025,6.157490739,372.9274557,390.6572261,15.03031511,63.125617,4.927218272,1
7.036752104,142.1455656,45141.68604,6.03063996,240.1985048,369.280429,20.60555207,70.16838922,4.604724796,1
5.949518764,160.4426313,16898.8083,6.04590644,367.3285417,451.0127884,16.3599511,62.36823392,4.072197622,0
5.669689566,194.130069,20081.53795,6.778103642,333.0735457,403.9899202,18.28480665,66.6224851,3.592133424,0
6.980727164,200.4672256,30862.78446,6.196276276,391.6668777,422.4895962,9.06690217,48.25046774,5.437618577,0
8.860324242,233.625145,19550.29968,6.519062894,333.0735457,285.4124362,13.09326235,25.06190431,2.47667442,0
6.1798098,248.833263,15391.55915,8.014257064,273.0868901,487.625733,9.696477803,69.69702548,3.70432422,0
7.036752104,217.9449791,37820.04733,8.299339281,333.0735457,367.5700816,15.42103353,36.44661433,2.994780122,0
5.985012451,151.3609669,20155.43447,7.723292487,275.079738,478.3323603,18.01626576,99.0612327,3.764099674,1
7.38658182,191.5855655,26351.90377,8.426161104,333.0735457,505.1879288,18.92567419,72.6496137,3.791372588,1
5.473603398,218.5131453,14608.36315,5.62136169,333.0735457,472.7968348,10.58358121,73.10600686,4.957822241,1
6.297845634,214.2145741,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,64.84690479,1.680554025,0
6.268402756,154.6819023,23050.33126,6.832938265,290.7032363,421.220228,13.88135748,65.89139218,3.38970529,0
8.849702725,197.7790469,20129.35879,5.182435715,329.5021044,356.4767227,11.88286121,45.706793,2.987671524,0
4.997770601,280.0824107,26849.19474,6.130756542,374.2329606,297.61154,15.57157096,70.56027461,3.404632906,1
7.036752104,196.3346728,24108.12755,7.8431436,352.6239117,428.7706104,10.28767317,73.44593376,5.034682957,0
2.569243562,201.6032843,48204.17219,6.380683613,261.7199596,429.7464296,10.78414041,79.71966629,5.506934432,0
7.036752104,164.3171018,25236.70132,4.365238215,350.5843454,413.6922247,15.42114424,45.97940191,3.723776038,0
8.757110512,185.4193669,31040.88449,8.544763659,333.0735457,408.0957972,18.2352202,72.29966228,3.80879301,1
6.109073312,191.7555714,26853.94949,9.0646128,312.2019838,375.5473617,15.51403298,73.78968301,4.881101138,0
6.246117565,199.0989733,27001.33532,7.808013457,296.9236255,478.7459453,17.12802327,84.79895625,4.755158013,0
6.71477688,185.9093028,34558.40267,6.554857685,360.508237,303.9682027,10.22647041,50.21401089,4.68485347,1
8.979322853,184.309222,24967.323,6.264584285,335.2169277,485.5831879,8.280181032,63.94417834,4.264944046,0
6.701940912,168.7454144,17176.87895,6.390966016,330.6747287,404.9307263,10.82784022,52.11270716,4.179449581,1
5.429334842,183.4393825,15265.40756,5.714731299,394.001195,446.8791487,17.58155748,50.26695119,3.08173592,1
6.342671183,157.0461254,21079.60621,7.275077846,318.8534483,351.0242557,14.01914892,64.4074978,4.582591795,0
5.860574155,240.8871444,18321.99232,6.04638549,351.0497931,491.875418,8.997226333,44.6156603,4.277241102,1
7.036752104,221.3919744,27979.73622,6.572390232,349.6245531,355.7819832,9.986354673,81.96348474,3.439623354,0
5.057270546,155.4877245,19003.9639,6.25089349,305.8497968,518.1018161,15.77243798,97.19907686,4.432270873,0
5.632040992,203.7304807,19345.92248,8.047798068,265.3471108,708.2263645,15.7522524,69.19592633,3.511984837,0
8.659113027,114.8075784,23514.63665,8.735315343,333.0272047,318.6406793,16.55907627,52.86637312,2.89577428,1
7.332103963,185.4150767,24412.50354,7.253851858,333.0735457,310.2619742,14.94221731,66.6224851,3.901096866,1
5.584124358,203.7564258,29999.98701,7.213328663,310.6602841,366.5581312,14.18302517,65.88127084,3.852731893,0
7.036752104,221.1269627,27158.67773,7.875936707,274.6587881,472.0960897,15.75941741,35.71040197,4.688955207,0
7.808856018,193.5532116,17329.80216,8.061361988,333.0735457,392.4495796,19.90322518,66.6224851,2.798242842,1
7.036752104,213.6522934,28266.75511,3.632113587,333.0735457,483.7979676,15.74191083,78.81085249,4.312289708,0
10.15421907,244.2093846,24755.96026,4.711350413,299.797515,387.5894272,15.36359878,70.82324355,3.730899269,0
5.098967068,197.1426366,21682.75477,7.755905095,292.2514262,424.6661118,10.92759045,51.22096002,4.333667365,0
5.374222585,201.3314401,19410.23376,3.239580331,384.5628382,350.1780398,13.45108878,66.6224851,3.642778438,1
3.795132905,178.4329195,27179.40482,6.481018908,333.0735457,365.4916792,12.35003809,73.80957685,3.185083168,0
7.036752104,183.4648531,19998.85902,7.151888696,337.5395326,294.8468015,10.08866801,66.29916222,4.183319911,0
5.685216463,154.570002,17628.04306,6.664443789,390.0947308,324.427772,17.35258561,67.40730005,4.066156997,1
7.651294226,200.7170513,11699.13355,6.64827278,349.2554448,420.8283622,18.86381748,52.90885102,3.258041647,0
7.036752104,232.280452,14787.20626,5.474914832,333.0735457,383.981723,12.16693715,86.08072748,5.029166724,0
7.721078494,208.4385926,17248.61874,7.685369735,286.4035215,269.0136348,11.75734824,56.884528,3.22395109,1
5.849778285,229.9366869,27435.30656,6.574957586,277.0330189,596.4032157,14.90855831,67.64448382,3.643815888,0
7.036752104,247.1640183,18939.61646,7.086374655,305.0400259,419.4530877,12.75811406,60.31920264,4.287440678,0
10.27244427,163.6246234,18894.85239,10.06820537,269.6466556,446.4507253,11.85691442,82.44550327,3.179884727,1
7.348844512,223.2649397,11519.04653,8.88955868,333.0735457,494.1584341,18.14537425,73.71552202,4.880875156,0
7.036752104,240.6115167,20006.22911,4.907299307,379.7585939,327.305558,13.28583838,83.18441419,3.4531255,1
7.678945067,178.2005415,20243.0882,7.099474378,333.0735457,363.9740597,11.91320393,58.27370011,3.089549648,1
7.036752104,214.0353122,10039.53838,10.13012504,383.7542995,487.421635,18.91758399,51.48535051,3.259749194,0
10.8112895,209.10305,11848.22827,10.14106005,349.9232292,393.1864462,15.47487594,66.03031726,4.416183694,0
7.118980168,160.9626028,32528.11561,5.089127566,292.2878884,440.3178709,10.00814598,61.67980126,5.349210586,1
5.924540482,186.6200684,44376.18738,6.614180463,341.6377735,273.4468382,12.75811532,59.45669089,4.224342509,0
7.521920636,198.3546264,20139.43035,7.177654989,333.0735457,603.0549559,13.77360984,84.81677108,3.110932391,0
8.157518083,236.3444402,27931.2084,6.203675922,325.3239549,511.5876641,13.38157485,80.68695836,4.469430538,0
7.000523221,219.4426397,26012.13028,6.280886805,395.241329,483.3198807,19.53863511,46.86138395,4.333688587,1
7.893818459,203.2966211,16853.67633,7.334428248,339.7675789,398.9895004,19.31875982,58.57460973,3.508503713,0
7.036752104,218.3021764,42061.3228,6.331177451,324.5415963,503.1392455,15.71213869,48.49782563,4.328026357,0
7.080193059,185.8257264,39431.11265,8.806392749,286.2238757,355.9375965,7.781493373,39.62383474,1.492206615,1
8.034011917,197.6093924,25204.67408,6.5010969,330.5521729,490.8215001,15.10728865,89.80094741,2.452120806,0
7.490807654,198.9665123,6873.559885,8.534328845,333.0735457,440.4711976,11.04745568,60.93598707,3.716367555,1
4.429378735,256.2125652,8746.901717,9.010332225,333.0735457,432.1079346,16.30747374,66.6224851,4.271167637,1
6.391353624,213.0178297,20965.47831,5.375559892,327.6505425,369.3381209,13.75810517,17.91572257,3.923749169,0
8.684778672,161.1242048,40799.36033,5.381993558,305.5337841,499.2754008,15.96565159,75.9143981,3.877349185,1
8.426906357,159.690251,19576.53038,7.66437522,344.1451305,390.6908998,17.7470368,53.6315044,4.244513927,0
4.98167205,220.9505584,20988.08781,7.985668404,232.5488135,373.6248781,12.23517536,45.95002985,4.47514849,0
6.970036694,182.8885886,32037.60547,7.412765411,376.9519325,325.7923996,14.35124065,70.05272018,4.27528772,0
7.036752104,205.5518541,24820.49309,7.226877906,329.4043999,386.3075461,9.223072487,69.70302609,4.25222038,0
6.256651148,181.0723073,16905.80152,11.58615108,333.0735457,481.3070516,10.63974342,74.55724056,4.181050753,0
8.416086817,208.3260218,28234.90686,7.784123049,297.3305281,444.5601085,12.64517578,78.75653284,4.93008381,1
7.036752104,213.0002175,21687.47345,6.901040767,333.0735457,383.7478834,11.79324634,57.345645,3.242545448,1
6.52744059,181.0729954,22444.08178,10.47497687,271.8627923,351.0637876,11.99636514,66.6224851,3.567180517,0
4.552238411,197.076934,25969.21512,8.865421999,333.0735457,461.8362776,12.85340479,69.33505684,3.932804334,0
7.558076302,253.8409045,16642.88418,11.22439457,333.0735457,555.9329912,15.15462769,81.74609532,4.169005267,0
9.769251006,264.2656543,8471.677381,8.349709767,359.2685426,353.1964755,15.04708691,52.64545853,4.636556195,0
8.528292138,227.6862066,27352.34341,7.676323151,349.995746,388.1377538,12.61173596,80.18607145,4.596923506,0
8.515977267,212.3046285,28553.55946,7.225366188,342.6040828,341.7403447,9.003646567,60.72520143,2.165681681,0
7.036752104,168.3884308,27492.30731,7.046224798,299.8204779,383.79502,16.18206649,75.72943389,3.048057223,0
6.217273135,130.9444639,19460.38282,7.092462955,300.131272,556.65371,14.08360835,57.89707471,5.325833446,0
7.036752104,199.3830906,5576.628297,4.998843662,341.0883416,388.2492993,10.74515426,50.7474736,3.216414002,0
3.641629777,183.9087223,24752.07246,5.538314133,286.059556,456.8600959,9.034066753,73.59465676,3.464353035,0
7.089184187,179.0458381,21065.66366,7.471614406,377.7780241,571.5755053,12.62310429,85.24117892,3.266028512,1
7.036752104,162.5126841,24642.81233,7.267572786,330.9053704,414.6507252,11.58335345,73.94618571,3.215740139,0
7.449659686,193.0420805,32251.35965,6.086599374,337.135046,572.8061429,18.06029824,57.4013371,4.370404422,1
6.081615358,209.0596796,10120.11268,9.406773534,333.0735457,410.5090897,7.996294863,101.1586753,4.010036799,0
5.489248055,134.5602761,15979.33479,9.504361027,366.2144279,418.6420628,12.89763545,57.78086932,3.987012091,0
6.825467901,187.0517097,46140.12685,6.137757462,352.7021822,373.4272355,12.60638165,58.75220132,3.027449578,0
7.583770299,217.2832624,36343.40706,8.532725773,375.9643912,393.877683,17.44230131,77.72225679,3.642289214,0
6.83425989,182.4544618,21670.56989,6.407647889,325.9504112,397.3375083,16.50665808,74.46264571,2.658843412,1
9.808258179,220.0495744,34132.06798,9.752750872,233.8703275,367.0443791,13.49866451,62.95426002,4.48126124,1
5.290666877,160.4320288,9265.104948,9.272066267,358.5471475,464.5733382,11.22081749,67.64606592,3.530573616,0
7.036752104,239.7579288,12318.40389,6.407733064,259.1221314,481.9799344,14.66944772,78.80137124,4.742163226,0
8.524296363,141.8102426,12658.17716,11.26438585,347.2680922,387.0858873,12.78995759,69.57709863,4.343059524,0
5.566328463,153.775514,14574.6611,8.011549699,333.0735457,388.0503623,14.20055722,75.55521877,3.424760734,1
6.646469922,251.8362482,5516.874953,11.14310959,333.0735457,339.2087033,11.9304333,76.52427003,4.387601742,1
6.550877193,145.8062707,25070.00874,5.716378673,285.2189427,369.6130841,8.654764784,66.6224851,4.824825939,1
6.77105029,194.6351221,15719.49361,6.746343805,339.0015749,441.7303914,22.89101081,75.47282539,3.244866832,0
7.080445821,196.6589466,36966.85332,8.986784338,294.3157326,530.0529193,13.82205734,85.77722213,2.664946055,1
7.266781486,178.2577102,27468.68171,6.043959345,314.3906281,400.6249873,13.66532797,87.13187299,3.919827045,1
7.036752104,181.6301496,22665.13853,7.22106792,333.0735457,521.8735151,10.98542159,76.12635153,3.291942873,1
6.770926884,181.8180655,26880.22004,5.215861524,284.7455104,475.5489601,14.66544144,60.51577189,4.91053382,1
6.746934968,154.3321616,25137.42768,8.495903871,274.8840892,330.0837229,15.98363239,69.94325357,3.485535976,1
5.63692356,159.13941,27283.78065,6.918726503,328.9072866,317.8309807,13.61140839,36.33519851,3.007138099,1
6.579969329,197.2269809,17657.08418,4.506293474,290.2898943,254.3932756,9.847655276,73.74971647,4.575931872,0
10.35174253,241.6717998,18588.30333,8.784378179,333.0735457,303.6881065,13.61594728,75.12989609,5.227609397,0
8.886979332,180.5639656,26062.44722,8.808963365,327.2235799,378.6589218,17.61865802,48.47598212,4.731195077,0
7.036752104,191.6651832,18964.09226,8.14835847,318.9924059,354.1018299,15.07245018,84.11567338,4.600663396,1
8.817402774,175.7549712,23173.31953,6.730860948,367.1541839,552.074544,7.73310927,91.44335576,3.864098419,0
4.767472455,256.4499172,48007.86813,5.773179853,333.0735457,590.4295504,16.54156098,44.93858575,3.893377808,1
7.203438849,168.4453579,22826.4847,6.283249716,271.8920447,437.3708632,16.41065407,64.50592258,6.389161009,1
6.758851697,218.153477,22540.77517,7.196435143,304.6805992,382.5026998,18.8387354,53.81543482,3.639971876,1
7.145771545,238.6899285,28780.34043,6.814028701,385.9756505,332.0327063,11.0931634,66.13804475,5.182590704,0
7.021617481,203.2011966,12352.81111,6.845743997,380.804054,435.6743931,14.50701312,68.23338555,3.85563625,1
5.584086638,188.3133238,28748.68774,7.544868789,326.6783629,280.4679159,8.39973464,54.91786184,2.559708228,0
7.484254838,260.0921726,30616.61515,9.379133541,333.0735457,404.6707773,15.93448387,66.62102655,4.781188177,0
7.619845077,113.5046982,37279.12895,6.360070219,377.8751931,285.3499428,17.03042901,48.9291399,3.779648433,0
4.771490669,200.3740756,48002.0846,9.165239145,340.3101758,310.9278353,18.76832821,63.66415534,3.936972573,0
6.994194675,216.6653186,23027.38526,9.796329895,382.1529774,369.4680721,18.96725863,59.65152321,4.398900709,0
11.23542596,178.5964959,33773.10706,9.063042096,327.6509604,425.8680392,17.98625524,58.98665173,5.147055276,0
7.29195704,202.3290442,21891.67716,7.628746942,339.8290139,379.2701222,7.654955683,64.02152285,4.237643894,0
3.337628998,216.2570865,42310.8275,8.130663285,333.0735457,352.2640739,14.02967274,52.7609607,3.300191883,0
7.036752104,209.1645178,7845.472891,7.669132348,433.6943202,421.6252381,16.35221983,66.6224851,4.454641301,0
6.584813111,182.3754558,24723.1063,6.238919727,333.0735457,414.3507509,17.58261495,78.21373787,4.404132196,0
7.810144933,187.3150477,20418.88993,7.214895724,325.2288808,351.1860809,16.80039961,68.48548029,4.033773709,0
7.79278353,187.912476,21093.9322,10.58550138,390.4090697,463.0193727,11.46282496,80.92139826,4.047380786,1
7.473235377,223.2649362,19932.58523,5.770106829,317.7088539,590.3251265,13.5569112,89.45357545,3.87771425,0
7.657991237,236.9608892,14245.78912,6.289064859,373.1653628,416.6241889,10.46423858,85.85276861,2.437296288,1
7.425102223,204.4862816,18608.94087,7.434492748,318.1832966,338.9352709,16.24475501,94.60531109,2.558772744,1
7.025504335,205.4005291,21884.53851,7.276064918,304.7322035,442.4055402,15.84374365,65.58033765,2.941555123,0
10.69553249,220.4510783,10571.77038,6.521422285,295.9760944,414.2560865,14.7748006,58.73593289,4.154845328,0
10.2099558,148.3792348,18413.09682,7.407967233,390.6190133,410.568172,15.10362434,89.17848451,4.112597752,0
6.449236657,218.9072878,12812.55712,10.90868669,333.0735457,421.2968495,8.010420329,79.08553238,4.065148002,0
9.055825785,196.4758989,20226.28794,5.838594348,298.8035603,342.3594105,12.81363426,84.2792184,5.45691283,0
6.64879301,213.9599879,16388.40526,7.656506229,357.7281313,372.6869954,15.37951862,31.89550738,5.138047828,0
7.036752104,162.9785597,26281.29781,8.523670576,369.8626715,403.6000243,12.38824433,66.6224851,5.185641935,0
6.153368957,237.1398278,22052.03462,8.090493963,306.2391799,485.0984831,17.07526259,58.10825856,4.030337485,0
7.617524134,179.5961891,30308.23118,6.952616889,329.4224142,355.4255317,13.40075997,66.22359112,3.698317397,0
6.330732765,166.738009,18397.19941,8.076426482,333.0735457,436.9917521,12.90518865,67.64855612,3.940000423,0
7.040394956,199.0792169,22505.5186,7.953572279,333.0735457,531.4766665,14.69095388,58.41286017,3.931916553,1
6.0873061,214.556086,11628.33668,7.231926685,333.0735457,344.0720282,13.23230789,98.68662042,3.666671803,0
10.02622381,94.09130748,25510.0973,6.614114031,385.4026595,388.467266,11.88716125,69.27397869,3.736228471,1
7.036752104,190.0466609,18327.43843,7.89876486,354.4192485,445.9284558,12.9022129,63.45662029,4.54358117,0
8.131375234,177.0953125,13238.0703,6.678740616,333.0735457,450.7183341,20.60357442,85.10589203,3.542810748,0
6.964225943,212.7644944,29957.19122,7.675187646,321.2508981,378.0855456,13.12769368,72.08900098,3.990437572,1
4.574124682,134.2012887,22520.41864,8.191827054,403.3423899,372.2001389,11.2609135,69.04715948,3.086499926,1
5.058108869,238.5693804,34873.93452,8.983276144,374.4335045,669.7250862,13.35318143,76.52179975,5.106655774,0
7.036752104,206.0362946,8667.720239,6.329952096,353.5293815,599.5460191,21.11893848,55.93232425,4.128746147,0
7.148440932,173.2728182,30656.16311,4.737825631,333.0735457,525.884833,14.56781892,57.82202269,4.308569821,0
7.417502637,198.705653,24389.36289,4.790681389,289.3313578,366.3707236,18.41518046,87.99622277,3.391240667,1
7.264069097,216.6223922,19412.11272,6.932457939,333.0735457,301.9535508,19.2109908,67.71258467,3.960282114,1
4.894278074,184.5527153,10922.54199,7.461702679,352.8302222,338.6810693,21.62471839,91.00793416,3.594990864,0
8.594416135,270.0227059,15791.67535,5.912690624,333.0735457,672.5569992,20.18405147,54.96128525,3.568991708,0
7.808012212,179.7999166,17037.72537,6.378364494,348.0715106,590.0605459,12.09249934,81.59236188,4.165549906,1
7.036752104,178.7777161,10490.83899,7.533042002,354.0576485,367.7586892,14.66895005,57.40146512,4.126407533,0
5.432512085,231.3515758,14970.64724,9.180703192,409.9884608,448.8647411,10.83824882,65.54821586,3.874425315,1
7.036752104,214.5936849,22038.51162,6.19962761,294.241392,332.472542,18.46952817,46.04628652,4.238535197,1
7.309556407,244.8397701,22277.62602,7.715571777,369.038841,477.2353813,12.47511872,60.80690207,3.707413724,0
5.58246982,172.3315842,23512.83796,8.01131621,364.4834216,452.0807654,16.47204469,95.04565793,4.048113258,0
5.596729818,229.2950981,44652.36387,6.500953108,323.999049,424.2570133,12.36182677,40.41209769,3.826158191,0
7.036752104,209.1499888,27030.755,6.093750445,350.0603474,407.9106451,11.04694615,81.75785132,3.993125742,1
7.873271693,182.6466585,25337.12296,3.715065352,362.4846036,315.189948,12.13242545,65.49992502,3.306392909,0
6.328553081,192.0765151,33315.94708,7.050046536,333.0735457,489.7453464,9.561964301,57.77328498,3.265854137,1
7.975329901,165.7142418,17182.45036,7.002191994,383.2666554,363.8535788,18.65930379,76.03273945,3.306129017,0
5.078274175,185.0883849,18125.6384,4.105766323,275.0556418,528.1562512,11.32544664,80.33833076,3.631042314,1
6.769769339,178.3317527,16980.25848,7.051697433,369.9062775,299.4049766,18.70365696,62.86852727,3.846611901,1
8.52616987,175.6128363,11837.12336,7.483708838,308.3985155,474.2404823,21.84591625,52.37220111,5.083014142,0
9.062822325,246.629701,27959.92616,5.649970633,308.7807686,434.395439,21.1420528,44.1493478,3.730369857,1
7.890263353,164.7080349,17645.06534,7.14135963,333.0735457,634.1181328,21.97715822,33.27929799,4.636738763,0
6.451503543,179.5289254,7990.891468,6.19687649,377.2698411,386.5417614,15.43451342,74.99251991,6.307678472,1
8.285071527,151.573778,14402.7267,9.05008022,303.0818384,322.5218154,13.65265268,114.0349457,4.274661333,1
10.7618978,81.71089527,25999.95367,8.477393872,318.4272408,392.7040818,12.71635014,52.24697244,4.661798516,1
7.301563449,177.6628947,23441.26714,9.107017243,326.2906302,478.467047,14.00339576,55.18334729,2.774960949,0
6.549124998,194.2768568,7412.798059,5.836980436,354.8211938,361.0372382,11.6721905,57.31697668,4.421058844,1
9.534021716,201.955208,9472.61492,6.105708489,319.5764202,259.6368031,15.62561667,66.6224851,2.768238928,0
7.606066882,248.0414533,14609.97688,6.356555064,322.3565719,275.317146,11.70609519,94.77524378,4.58147746,0
10.02615916,224.2663577,14962.17783,7.428313128,336.9729496,517.5128415,18.85851888,65.36345158,4.182277582,0
7.313446756,158.7074718,23154.06232,4.143329384,276.5501613,436.5172742,10.89008481,87.91253015,2.220639923,1
7.426274011,192.1452539,36990.95595,5.101158421,333.0735457,590.507222,18.73638048,24.73422718,4.363335813,0
7.131221859,165.9090203,18969.82489,7.690362629,333.0735457,510.9823292,16.42773933,47.13700036,4.713192605,0
7.036752104,156.7731808,23084.06658,7.269794985,334.9560998,378.2538695,19.24714117,81.57155402,5.564901543,0
9.90081484,199.0837518,16233.13468,8.146643168,380.1130295,345.0198518,20.38671963,73.38148842,2.39500211,1
7.036752104,189.7616538,16737.10822,7.0314237,333.0735457,410.4797337,14.54546513,60.14011673,3.092816759,0
6.260891634,188.0618054,33809.2247,8.14130116,341.4980436,522.3012316,14.4675012,47.05015549,4.397386192,0
7.371050302,214.4966105,25630.32004,4.43266929,335.7544386,469.9145515,12.50916394,62.79727715,2.560299148,0
5.579517093,223.616393,13289.20165,7.698690079,368.897034,375.2759695,20.22442581,104.5808815,4.043914693,1
4.37047658,188.6540373,29542.33817,8.117114133,301.0221822,456.3084539,16.34683848,46.69694092,4.649382034,0
8.379512703,164.1681664,24409.09679,8.199017232,333.0735457,430.2389206,19.34998175,63.10523427,3.749818066,1
10.56074464,181.8933656,21783.65103,6.991259996,340.3903784,456.5564021,16.48283537,34.25204908,3.96468635,0
7.139428273,179.2349792,19862.81126,8.111958085,337.9470946,364.5231509,17.38447055,88.36184637,3.771596492,1
7.036752104,184.0409883,23727.09411,4.964448948,277.6808372,382.8477409,10.21362258,75.56104956,3.714469253,1
7.036752104,193.4622066,13852.5319,7.145701659,358.956565,480.3107142,10.25603586,66.6224851,3.673239558,0
5.694694238,240.7121821,7998.674511,8.124265428,333.0735457,477.0478068,15.45930696,68.89560275,3.8706108,1
6.96820896,178.2173112,39995.18627,8.930688995,337.0649498,393.6769575,14.24337353,75.37574269,3.63264389,0
5.517737316,190.6699278,17638.32247,10.52585777,333.0735457,461.9289812,12.53168428,44.88784334,4.523106008,0
2.803563057,186.1239242,11920.90742,8.642034107,332.7445192,447.594219,18.48218482,87.6974435,3.489938597,0
7.381757557,203.4603016,1372.091043,11.12915366,475.7374602,361.3424956,16.54843839,55.13254619,3.338021759,1
7.895769121,168.7240474,28723.61763,9.34147523,353.9761813,517.4366759,11.99277233,79.86055183,4.391731338,1
8.722143777,151.621132,28301.51695,3.651961339,248.0947589,468.3674514,15.15117258,79.53836758,3.274628642,1
6.217579612,189.3422247,15155.54899,6.819438078,306.8925996,297.7636847,11.96491375,81.38675265,3.490002014,0
6.323942073,185.9924106,23234.78893,5.892962669,347.2368266,401.3048946,13.26328179,60.47403118,3.575010576,1
5.648628538,167.0300972,14547.88548,7.735347786,333.0735457,347.7923206,10.68976878,75.28868753,5.370004183,0
5.422445768,205.2660804,18542.95745,5.491962673,306.7022268,382.0801288,10.50402321,67.49345,2.91175139,1
7.408985467,204.9617498,9566.12227,6.505923139,311.4526625,504.1459941,11.53214401,81.10693773,3.772420928,0
7.036752104,230.8094825,27418.78104,7.136498392,369.3100078,274.6605966,9.5785846,72.37690878,4.197595209,0
7.226592711,207.8322291,22097.41322,5.862717274,354.708382,353.6540461,10.40105631,66.86414033,4.337116899,1
5.892413186,139.3622529,11006.04851,5.311990413,339.3279049,446.4943942,10.56707076,89.69288268,3.311813193,1
6.923636014,260.5931543,24792.52562,5.501164043,332.2321775,607.7735673,15.48302674,51.53586708,4.013338801,1
7.036752104,172.9682028,24445.98754,7.032642617,333.0735457,571.6288923,11.54987731,56.49920718,4.725347455,0
7.036752104,223.3766838,20992.28168,7.760408061,340.3657549,332.4879934,18.08538454,61.01645543,4.647782246,0
4.317187354,225.5145731,27163.45788,6.888135538,325.9336794,446.3413192,17.15294541,43.38591414,4.078277145,0
8.832641116,199.4250377,25100.1314,6.817660238,333.0735457,453.7579722,14.63243828,82.65063482,3.452149736,1
7.754884394,210.7207687,18857.0585,5.69375192,376.4846222,375.6726908,14.70859901,43.2998201,5.128390055,1
4.731320076,230.9386935,15517.39112,6.614705132,333.0735457,384.8067303,16.62093299,64.03825998,5.457892224,1
6.45278075,190.3213908,22034.9546,6.914692835,333.0735457,353.8976701,12.15805571,67.21240542,3.425065096,0
6.645657378,170.2697154,23432.10973,7.06656505,333.0735457,513.3649463,20.26467844,78.900888,4.170657763,0
